frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,lane_label_raw,lane_label_confirmed,lane_label_inner_votes,lane_label_outer_votes,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
757,2026-08-01T22:38:41.393+09:00,84.657,756,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,751,unknown,0,unknown,0.000000,null,0.000000,0.309,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
758,2026-08-01T22:38:41.513+09:00,84.778,757,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,751,unknown,0,unknown,0.000000,null,0.000000,0.197,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
759,2026-08-01T22:38:41.627+09:00,84.891,758,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,751,unknown,0,unknown,0.000000,null,0.000000,0.311,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
760,2026-08-01T22:38:41.742+09:00,85.005,759,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,750,unknown,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
761,2026-08-01T22:38:41.869+09:00,85.130,760,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,751,unknown,0,unknown,0.000000,null,0.000000,0.204,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
762,2026-08-01T22:38:41.989+09:00,85.254,761,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,751,unknown,0,unknown,0.000000,null,0.000000,0.329,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
763,2026-08-01T22:38:42.100+09:00,85.364,762,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,751,unknown,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
764,2026-08-01T22:38:42.211+09:00,85.475,763,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,750,unknown,0,unknown,0.000000,null,0.000000,0.309,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
765,2026-08-01T22:38:42.335+09:00,85.597,764,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,749,unknown,0,unknown,0.000000,null,0.000000,0.431,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
766,2026-08-01T22:38:42.459+09:00,85.720,765,8.94,0,AVOIDING_OBSTACLE,,0,0,0,,INNER,INNER,7,0,0.000000,0.000000,0,749,unknown,0,unknown,0.000000,null,0.000000,0.324,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
