frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
187,2026-08-02T02:42:34.922+09:00,21.867,186,8.44,1,DRIVING,,0,1,1,0,0,0,-0.087008,0.860,6868,0,0.205554,0.205554,255,759,green,0.195,,0,unknown,0.000000,null,0.000000,0.481,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.481,car-not-detected-or-stale,KEEP,right,left,,0
188,2026-08-02T02:42:35.018+09:00,21.962,187,8.43,1,DRIVING,,0,1,1,0,0,0,-0.089600,1.167,6618,0,0.200202,0.200202,255,764,green,0.230,,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.288,car-not-detected-or-stale,KEEP,right,left,,0
189,2026-08-02T02:42:35.182+09:00,22.127,188,8.24,1,DRIVING,,0,1,1,0,0,0,-0.084810,1.349,7002,0,0.171280,0.171280,255,753,green,0.224,,0,unknown,0.000000,null,0.000000,0.452,,"{""0"": 250, ""1"": 110, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 110}",110,1,1,0,0,0.452,car-not-detected-or-stale,KEEP,right,left,,0
190,2026-08-02T02:42:35.266+09:00,22.211,189,8.25,1,DRIVING,,0,1,1,0,0,0,-0.075765,1.503,6824,0,0.133131,0.133131,255,753,unknown,0.263,,1,obstacle-car,0.656197,"[541, 463, 834, 691]",0.072520,0.310,,"{""0"": 250, ""1"": 106, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 106}",106,1,1,1,1,0.310,car+ultrasonic,KEEP,right,left,,0
191,2026-08-02T02:42:35.364+09:00,22.309,190,8.41,1,DRIVING,,0,1,1,0,0,0,-0.070159,1.549,6852,0,0.113925,0.113925,255,758,unknown,0.346,,1,obstacle-car,0.656197,"[541, 463, 834, 691]",0.072520,0.408,,"{""0"": 250, ""1"": 98, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 98}",98,1,1,1,2,0.408,car+ultrasonic,KEEP,right,left,,0
192,2026-08-02T02:42:35.520+09:00,22.465,191,8.24,1,AVOIDING_OBSTACLE,state:DRIVING->AVOIDING_OBSTACLE;phase:KEEP->CHANGING,0,1,1,0,0,0,-0.063067,1.522,7019,0,0.000000,-1.000000,70,757,unknown,0.350,,1,obstacle-car,0.834374,"[536, 452, 839, 699]",0.081505,0.469,,"{""0"": 250, ""1"": 85, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 85}",85,1,1,1,0,0.469,car+ultrasonic,CHANGING,right,left,right,0
193,2026-08-02T02:42:35.614+09:00,22.559,192,8.36,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,7358,0,0.000000,-1.000000,70,755,unknown,0.259,,1,obstacle-car,0.830105,"[519, 434, 856, 714]",0.102559,0.315,,"{""0"": 250, ""1"": 77, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
194,2026-08-02T02:42:35.780+09:00,22.724,193,8.18,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,7371,0,0.000000,-1.000000,70,730,green,0.253,,1,obstacle-car,0.830105,"[519, 434, 856, 714]",0.102559,0.480,,"{""0"": 250, ""1"": 62, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
195,2026-08-02T02:42:35.866+09:00,22.811,194,8.40,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,7250,0,0.000000,-1.000000,70,701,green,0.260,,1,obstacle-car,0.726191,"[504, 421, 888, 718]",0.123413,0.312,,"{""0"": 250, ""1"": 59, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
196,2026-08-02T02:42:35.965+09:00,22.909,195,8.36,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,7388,0,0.000000,-1.000000,70,692,green,0.256,,1,obstacle-car,0.951056,"[467, 438, 920, 719]",0.138058,0.317,,"{""0"": 250, ""1"": 52, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
197,2026-08-02T02:42:36.095+09:00,23.037,196,8.31,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,6583,0,0.000000,-1.000000,70,686,green,0.188,,1,obstacle-car,0.951056,"[467, 438, 920, 719]",0.138058,0.445,,"{""0"": 250, ""1"": 44, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
198,2026-08-02T02:42:36.175+09:00,23.120,197,8.49,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,5805,0,0.000000,-1.000000,70,686,green,0.232,,1,obstacle-car,0.930502,"[416, 481, 949, 720]",0.138280,0.275,,"{""0"": 250, ""1"": 38, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
199,2026-08-02T02:42:36.353+09:00,23.297,198,8.27,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,0,0,0.000000,-1.000000,70,683,green,0.320,,1,obstacle-car,0.930502,"[416, 481, 949, 720]",0.138280,0.452,,"{""0"": 250, ""1"": 28, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
200,2026-08-02T02:42:36.431+09:00,23.376,199,8.43,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,0,0,0.000000,-1.000000,70,683,green,0.172,,1,obstacle-car,0.794814,"[262, 500, 909, 720]",0.153923,0.303,,"{""0"": 250, ""1"": 23, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
201,2026-08-02T02:42:36.636+09:00,23.581,200,8.23,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,0,0,0.000000,-1.000000,70,685,green,0.256,,1,obstacle-car,0.493904,"[38, 531, 823, 720]",0.160714,0.419,,"{""0"": 250, ""1"": 17, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
202,2026-08-02T02:42:36.718+09:00,23.663,201,8.25,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,90,0,0.000000,-1.000000,70,684,green,0.201,,1,obstacle-car,0.493904,"[38, 531, 823, 720]",0.160714,0.501,,"{""0"": 250, ""1"": 17, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
203,2026-08-02T02:42:36.831+09:00,23.776,202,8.39,0,AVOIDING_OBSTACLE,phase:CHANGING->CHANGING_PAUSED,0,0,1,0,0,0,,1.522,289,0,0.000000,0.000000,0,661,green,0.278,,1,obstacle-car,0.493904,"[38, 531, 823, 720]",0.160714,0.614,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
204,2026-08-02T02:42:36.926+09:00,23.870,203,8.37,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,0,116,0.000000,0.000000,0,680,green,0.198,,0,unknown,0.000000,null,0.000000,0.455,,"{""0"": 250, ""1"": 62, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
205,2026-08-02T02:42:37.021+09:00,23.967,204,8.38,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,120,9,0.000000,0.000000,0,723,green,0.219,,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
206,2026-08-02T02:42:37.159+09:00,24.102,205,8.35,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,254,1,0.000000,0.000000,0,716,green,0.195,,0,unknown,0.000000,null,0.000000,0.413,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
207,2026-08-02T02:42:37.241+09:00,24.186,206,8.35,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,240,4,0.000000,0.000000,0,742,green,0.235,,0,unknown,0.000000,null,0.000000,0.281,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
208,2026-08-02T02:42:37.366+09:00,24.311,207,8.49,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,219,22,0.000000,0.000000,0,742,green,0.319,,0,unknown,0.000000,null,0.000000,0.405,,"{""0"": 250, ""1"": 64, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
209,2026-08-02T02:42:37.490+09:00,24.435,208,8.47,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,260,12,0.000000,0.000000,0,740,green,0.347,,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
210,2026-08-02T02:42:37.614+09:00,24.558,209,8.40,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,249,22,0.000000,0.000000,0,741,green,0.250,,0,unknown,0.000000,null,0.000000,0.338,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
211,2026-08-02T02:42:37.757+09:00,24.702,210,8.42,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,294,12,0.000000,0.000000,0,740,green,0.251,,0,unknown,0.000000,null,0.000000,0.481,,"{""0"": 250, ""1"": 63, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
212,2026-08-02T02:42:37.842+09:00,24.787,211,8.41,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,283,12,0.000000,0.000000,0,740,green,0.395,,0,unknown,0.000000,null,0.000000,0.318,,"{""0"": 250, ""1"": 64, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
213,2026-08-02T02:42:37.984+09:00,24.928,212,8.39,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,294,19,0.000000,0.000000,0,739,green,0.357,,0,unknown,0.000000,null,0.000000,0.459,,"{""0"": 250, ""1"": 63, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
214,2026-08-02T02:42:38.065+09:00,25.008,213,8.67,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,269,12,0.000000,0.000000,0,740,green,0.230,,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
215,2026-08-02T02:42:38.170+09:00,25.114,214,8.63,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,283,4,0.000000,0.000000,0,741,green,0.223,,0,unknown,0.000000,null,0.000000,0.379,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
216,2026-08-02T02:42:38.251+09:00,25.196,215,8.68,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,283,4,0.000000,0.000000,0,744,green,0.190,,0,unknown,0.000000,null,0.000000,0.373,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
217,2026-08-02T02:42:38.430+09:00,25.374,216,8.55,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,306,12,0.000000,0.000000,0,744,green,0.271,,0,unknown,0.000000,null,0.000000,0.551,,"{""0"": 250, ""1"": 62, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
218,2026-08-02T02:42:38.512+09:00,25.457,217,8.58,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,294,12,0.000000,0.000000,0,742,green,0.369,,0,unknown,0.000000,null,0.000000,0.415,,"{""0"": 250, ""1"": 62, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
219,2026-08-02T02:42:38.644+09:00,25.589,218,8.66,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,294,12,0.000000,0.000000,0,741,green,0.264,,0,unknown,0.000000,null,0.000000,0.548,,"{""0"": 250, ""1"": 61, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.001, ""1"": 0.001, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
220,2026-08-02T02:42:38.776+09:00,25.720,219,8.55,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,283,12,0.000000,0.000000,0,743,green,0.217,,0,unknown,0.000000,null,0.000000,0.491,,"{""0"": 250, ""1"": 66, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
221,2026-08-02T02:42:38.894+09:00,25.839,220,8.50,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,306,12,0.000000,0.000000,0,743,green,0.266,,0,unknown,0.000000,null,0.000000,0.348,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
222,2026-08-02T02:42:38.991+09:00,25.935,221,8.64,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,294,19,0.000000,0.000000,0,744,green,0.253,,0,unknown,0.000000,null,0.000000,0.181,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
223,2026-08-02T02:42:39.070+09:00,26.015,222,8.68,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,283,19,0.000000,0.000000,0,744,green,0.219,,0,unknown,0.000000,null,0.000000,0.261,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
224,2026-08-02T02:42:39.284+09:00,26.228,223,8.56,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,1.522,294,12,0.000000,0.000000,0,736,green,0.356,,0,unknown,0.000000,null,0.000000,0.355,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
